"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_08_REV_MISC_DESC","F9_08_REV_MISC_BIZCODE","F9_08_REV_MISC_TOT","F9_08_REV_MISC_RLTD","F9_08_REV_MISC_EXCL","F9_08_REV_MISC_UBIZ"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010459349301541","166063335","FRANKFORT CENTER VOLUNTEER FIRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010459349301541_public.xml","INSURANCE PROCEEDS",NA,"15843","15843",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010459349301541","166063335","FRANKFORT CENTER VOLUNTEER FIRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010459349301541_public.xml","SALE OF EQUIPMENT",NA,"2097","2097",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720829349300732","141767900","PARTNERSHIP FOR ECONOMIC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720829349300732_public.xml","MISCELLANEOUS","900099","12757","12757",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","OTHER REVENUE","900099","213303","213303",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","CAFETERIA","900099","152702",NA,"152702",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815","410745522","AITKIN COMMUNITY HOSPITAL DBA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002239349300815_public.xml","SISU MEDICAL SOLUTIONS, LLC K-1 A","900099","108110",NA,NA,"108110"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219","386092535","ANN ARBOR EDUCATION ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219_public.xml","MEA REBATES",NA,"32198","32198",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","CHANGE IN VALUATION OF INTERE","900099","373284",NA,"373284",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","CHANGE IN VALUATION OF ANNUIT","900099","60156",NA,"60156",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","CHANGE IN NET PENSION LIABILI","900099","-1239602",NA,"-1239602",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327","150532293","POTSDAM AUXILIARY & COLLEGE","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327_public.xml","INTEREST RATE CONTRACT",NA,"77143","77143",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","BULLETIN ADVERTISING","541800","2025",NA,NA,"2025"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314","132552500","Harlem School of the Arts Inc","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314_public.xml","Other income",NA,"57722",NA,"57722",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700","030221018","UNITED WAY OF ADDISON COUNTY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700_public.xml","OTHER INCOME",NA,"14113",NA,"14113",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700","030221018","UNITED WAY OF ADDISON COUNTY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700_public.xml","CHANGE IN BENEFICIAL INTEREST",NA,"3732",NA,"3732",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246","311634837","CALVARY COMMUNITY INC III","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246_public.xml","OTHER","623000","8677","8677",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201432749349300103","251755570","YOUR SAFE HAVEN INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201432749349300103_public.xml","OTHER INCOME",NA,"5962","5962",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802609349301790","237080754","HARTLAND VOLUNTEER FIRE COMPAN","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802609349301790_public.xml","LADIES AUX",NA,"15949","15949",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935","370730239","QUINCY COMMUNITY THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935_public.xml","MISCELLANEOUS","711110","1263","1263",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201820189349301027","841241767","CHILDREN'S ADVOCACY CENTER FOR THE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201820189349301027_public.xml","MISCELLANEOUS REVENUE","624100","6915","6915",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433","346573626","CANTON ELECTRICAL WELFARE FUND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433_public.xml","PENALTY INCOME","525100","141","141",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412039349300001","056015385","Associated General Contractors of","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412039349300001_public.xml","Overhead reimb-IAF",NA,"106000","106000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314671","911729777","Historic Seattle Preservation Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314671_public.xml","Other","900099","652",NA,"652",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520979349300417","760358837","DEER PARK EDUCATION FOUNDATION","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520979349300417_public.xml","MISCELLANEOUS","900099","345","345",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","OTHER MISCELLANEOUS","900099","16211",NA,"16211",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580","630941734","CONDE CAVALIERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580_public.xml","FINES",NA,"1245","1245",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580","630941734","CONDE CAVALIERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580_public.xml","OTHER REVENUE",NA,"124","124",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649","941330958","Oakland Education Association","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649_public.xml","Program Reimbursements",NA,"8726","8726",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649","941330958","Oakland Education Association","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649_public.xml","Refund - Local Escrow",NA,"26418","26418",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742129349300859","426063218","5 STAR COMMUNITY CREDIT UNION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742129349300859_public.xml","FEES AND CHARGES","522100","275521","268602",NA,"6919"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943","741405798","NORTHWEST LITTLE LEAGUE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943_public.xml","HATS, SHIRTS, DECALS, ETC.","713940","1600","1600",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380","910814989","WASHINGTON COUNCIL OF POLICE AND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380_public.xml","ADMINISTRATIVE FEES",NA,"16800","16800",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380","910814989","WASHINGTON COUNCIL OF POLICE AND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380_public.xml","MISCELLANEOUS INCOME",NA,"7915","7915",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380","910814989","WASHINGTON COUNCIL OF POLICE AND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803199349318380_public.xml","TRUSTEED PLAN SERV COM -10",NA,"6130","6130",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","AUDIO TOURS","611710","28747","28747",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","EDUCATION & PROGRAMS","611710","10632","10632",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","MISC. INCOME","900099","42762","42762",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","MISCELLANEOUS",NA,"1199","1199",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","MISCELLANEOUS INCOME","611710","4297",NA,"4297",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413379349300616","431294235","LEARNING OPPORTUNITIES INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413379349300616_public.xml","MISC",NA,"25481",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733199349305378","861014012","PIMA COMMUNITY ACCESS PROGRAM","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733199349305378_public.xml","OTHER","624100","7303","7303",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550","742127841","HOMEWARD BOUND INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550_public.xml","OTHER REVENUE","624200","40535","40535",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821319349301872","590791034","MERCY HOSPITAL INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821319349301872_public.xml","INSURANCE ADJUSTMENT","622110","24899","24899",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413219349308531","740879330","SAN ANTONIO MANUFACTURERS ASSOCIATION","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413219349308531_public.xml","MISCELLANEOUS","900099","8737","8737",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201522679349300732","274724244","LIVING TO INSPIRE GLOBAL HEALING TODAY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201522679349300732_public.xml","BOOK SALES","451211","9513",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201642219349300829","440605374","WAYSIDE WAIFS INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201642219349300829_public.xml","MISCELLANEOUS","900099","710",NA,"710",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821289349301607","396023507","CAMP TEKAKWITHA RETREAT AND CONFERENCE","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821289349301607_public.xml","OTHER INCOME","900099","394","394",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821089349301257","800016428","NAMPA KIDS IN DEVELOPMENTAL SOCCER","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821089349301257_public.xml","OTHER INCOME",NA,"600","600",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421709349300217","560260533","CATAWBA COUNTY CHAMBER OF COMMERCE","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421709349300217_public.xml","OTHER INCOME","900099","13094","13094",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421769349300832","943285494","SWANS MARKETPLACE INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421769349300832_public.xml","INCOME FROM INVESTMENT","531390","576","576",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623199349303852","453848293","OPERATION RENEWED HOPE FOUNDATION INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623199349303852_public.xml","MISCELLANEOUS","900099","1948","1948",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010279349301321","680027247","SEVENTH GENERATION FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010279349301321_public.xml","OTHER INCOME","900099","1438","1438",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349304791","311603672","MEDICAL AIR INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349304791_public.xml","SALES/EXCISE TAX REFUN","900099","16269",NA,"16269",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349304791","311603672","MEDICAL AIR INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611339349304791_public.xml","OTHER INCOME","900099","3825",NA,"3825",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201810839349300216","042264222","OAK GROVE CEMETERY","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201810839349300216_public.xml","OTHER INCOME",NA,"3951","3951",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918","351837287","PARTNERSHIP FOR AFFORDABLE HOUSING INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918_public.xml","TENANT CHARGES","531110","59449",NA,"59449",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918","351837287","PARTNERSHIP FOR AFFORDABLE HOUSING INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918_public.xml","LAUNDRY & VENDING","531110","5424",NA,"5424",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918","351837287","PARTNERSHIP FOR AFFORDABLE HOUSING INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831229349300918_public.xml","OTHER REVENUE-MISC.","531110","2419",NA,"2419",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002529349300865","911239205","ALONGSIDE MINISTRIES INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002529349300865_public.xml","MISCELLANEOUS LOSS","561439","-75","-75",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385","410417230","MINNESOTA FARM BUREAU FEDERATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385_public.xml","MEMBER BENEFIT","900099","51740","51740",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385","410417230","MINNESOTA FARM BUREAU FEDERATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385_public.xml","YOUNG FARMERS & RANCHERS","541800","47801","47801",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385","410417230","MINNESOTA FARM BUREAU FEDERATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385_public.xml","BUILDING REIMBURSEMENT","900099","25698","25698",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315","111667761","SOUTHSIDE HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315_public.xml","CAFETERIA","900099","1161974",NA,"1161974",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315","111667761","SOUTHSIDE HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315_public.xml","ELECTRONIC HEALTH RECORD INCOME","900099","1095633","1095633",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315","111667761","SOUTHSIDE HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315_public.xml","ROOF RENTAL","561000","390984","214669",NA,"176315"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441819349300859","370715414","HOME BUILDERS ASSOCIATION OF ILLINOIS","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441819349300859_public.xml","Miscellaneous","900099","10923","10923",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201613209349311526","066075605","Noah Webster House Foundation & Historical Society of W Htfd","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201613209349311526_public.xml","Other","713990","6876","6876",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533009349301353","237380557","WOMEN'S SPORTS FOUNDATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533009349301353_public.xml","MISCELLANEOUS","900099","64927",NA,"64927",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703049349300920","521967849","College of Labor and Employment Lawyers","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703049349300920_public.xml","Property tax refund","611430","904","904",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711319349301526","383941057","Catholic Community Fdn of Los Angeles","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711319349301526_public.xml","Fund Maintenance Fees","525920","1081996",NA,"1081996",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711319349301526","383941057","Catholic Community Fdn of Los Angeles","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711319349301526_public.xml","Other Income","525920","95502",NA,"95502",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746","410726174","AUBURN MANOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746_public.xml","MEAL INCOME","623000","77849",NA,"77849",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746","410726174","AUBURN MANOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746_public.xml","OTHER REVENUE","623000","42208",NA,"42208",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746","410726174","AUBURN MANOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302746_public.xml","MANAGEMENT FEES","561000","38940",NA,"38940",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753","263677910","BRANDYWINE AMERICAN LEGION POST 227","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753_public.xml",NA,NA,"0",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753","263677910","BRANDYWINE AMERICAN LEGION POST 227","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753_public.xml",NA,NA,"0",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753","263677910","BRANDYWINE AMERICAN LEGION POST 227","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831359349313753_public.xml",NA,NA,"0",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540479349301419","232586879","GREATER LYCOMING HABITAT","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540479349301419_public.xml","MISCELLANEOUS",NA,"3489","3489",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703179349301135","431491162","AT&T VEBA TRUST","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703179349301135_public.xml","OTHER INCOME","900001","7742",NA,"7742",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349304048","036117102","NATIONAL ASSOCIATION OF PREVAILING WAGE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349304048_public.xml","REVENUE CONTINGENT LIABILITY","900099","249643","249643",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349304048","036117102","NATIONAL ASSOCIATION OF PREVAILING WAGE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349304048_public.xml","OTHER REVENUE","900099","498","498",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852","480825148","TRI-VALLEY DEVELOPMENTAL","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852_public.xml","ADMINISTRATIVE SUPPORT",NA,"85427",NA,"85427",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852","480825148","TRI-VALLEY DEVELOPMENTAL","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852_public.xml","INSURANCE REIMBURSEMENT",NA,"29738",NA,"29738",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852","480825148","TRI-VALLEY DEVELOPMENTAL","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520339349300852_public.xml","INSURANCE REIMBURSEMENT",NA,"10895","10895",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731669349301053","250351430","BENEVOLENT & PROTECTIVE ORDER OF ELKS H283","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731669349301053_public.xml","RECYCLING","900099","161","161",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731669349301053","250351430","BENEVOLENT & PROTECTIVE ORDER OF ELKS H283","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731669349301053_public.xml","FEES","900099","409","409",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349303871","132298956","CHILDREN'S TUMOR FOUNDATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349303871_public.xml","MISC. INCOME","999999","41162",NA,"41162",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821299349300017","841385205","SOCIETY OF PROFESSIONAL ROPE ACCESS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821299349300017_public.xml","WEBSITE INCOME","541800","5400","5400",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910549349300506","593254198","WEST FLORIDA AREA HEALTH EDUCATION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910549349300506_public.xml","MISCELLANEOUS INCOME","900099","8297","8297",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612179349301431","381644258","BUILDERS EXCHANGE OF THE KALAMAZOO","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612179349301431_public.xml","MISCELLANEOUS","900099","225",NA,NA,"225"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201822819349300212","521211212","INTERNATIONAL ASSOC OF LAW","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201822819349300212_public.xml","REIMBURSED EXPENSES","900099","3822",NA,"3822",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201822819349300212","521211212","INTERNATIONAL ASSOC OF LAW","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201822819349300212_public.xml","MISCELLANEOUS INCOME","900099","1320",NA,"1320",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622669349300702","066082034","WEANTINOGE HERITAGE LAND TRUST INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622669349300702_public.xml","OTHER INCOME","900099","1002",NA,"1002",NA
