"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_08_REV_MISC_DESC","F9_08_REV_MISC_BIZCODE","F9_08_REV_MISC_TOT","F9_08_REV_MISC_RLTD","F9_08_REV_MISC_EXCL","F9_08_REV_MISC_UBIZ"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511209349301261","391975149","Blue Cross & Blue Shield United of","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511209349301261_public.xml","Realized Gain - Invest","900099","713","713",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511209349301261","391975149","Blue Cross & Blue Shield United of","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201511209349301261_public.xml","Unrealized Gain - Inve","900099","13","13",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412259349303056","942722927","CAPITOL THEATRE CENTER FOUNDATION","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412259349303056_public.xml","ADVERTISING","519100","19005",NA,NA,"19005"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412259349303056","942722927","CAPITOL THEATRE CENTER FOUNDATION","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412259349303056_public.xml","MISCELLANEOUS",NA,"3887",NA,"3887",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823199349301217","030371141","Womens Link Worldwide","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823199349301217_public.xml","Miscellaneous",NA,"5662",NA,"5662",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823139349300617","481108059","RETIRESAFE","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823139349300617_public.xml","MANAGEMENT FEE","900099","27562","27562",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201643209349303319","141841845","THE MANUFACTURING SKILL STANDARDS","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201643209349303319_public.xml","OTHER REVENUE","900099","5489","5489",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349303794","201388151","MICAH 6 OF AUSTIN TEXAS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349303794_public.xml","MISCELLANEOUS FOOD ONLY",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349303794","201388151","MICAH 6 OF AUSTIN TEXAS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349303794_public.xml","RECYCLING INCOME",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300338","221508591","EASTER SEALS NEW JERSEY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300338_public.xml","MANAGEMENT FEE","900099","206206","206206",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300338","221508591","EASTER SEALS NEW JERSEY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930919349300338_public.xml","MISCELLANEOUS REVENUE","900099","125282","125282",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566","942681738","PARADISE PERFORMING ARTS CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566_public.xml","INSURANCE PROCEEDS",NA,"103718","103718",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566","942681738","PARADISE PERFORMING ARTS CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566_public.xml","MISCELLANEOUS",NA,"844","844",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566","942681738","PARADISE PERFORMING ARTS CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011969349304566_public.xml","STAFF & THEATER RENTAL",NA,"38187","38187",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142","205085400","WESTERN ANTIQUE AEROPLANE &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142_public.xml","INTEREST INCOME",NA,"3132",NA,"3132",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142","205085400","WESTERN ANTIQUE AEROPLANE &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142_public.xml","SALE OF ASSETS",NA,"3000",NA,"3000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142","205085400","WESTERN ANTIQUE AEROPLANE &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921279349300142_public.xml","CREDIT CARD REWARDS",NA,"2800",NA,"2800",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031299349301128","430887779","CATHOLIC CHARITIES OF KANSAS CITY -","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031299349301128_public.xml","MISCELLANEOUS","812900","110136",NA,"110136",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641379349301489","593579886","PARKER STREET MINISTRIES INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641379349301489_public.xml","RENTAL INCOME",NA,"25200","25200",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411789349300311","431300165","BENEVOLENT AND PROTECTIVE ORDER OF ELKS","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411789349300311_public.xml","LODGE ACTIVITIES","900099","6010","6010",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411789349300311","431300165","BENEVOLENT AND PROTECTIVE ORDER OF ELKS","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411789349300311_public.xml","OTHER INCOME","900099","5291","5291",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201523179349305997","201991671","WE GROW DREAMS INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201523179349305997_public.xml","OTHER REVENUE","453000","4375","4375",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711729349300001","251544798","Three Rivers Rowing Association","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711729349300001_public.xml","Misc Exempt Income","900099","8118","8118",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811289349300326","237003600","ILLINOIS INSTITUTE FOR CONTINUING","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811289349300326_public.xml","MISCELLANEOUS","900099","1894","1894",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911059349300411","200064407","SOUTH TEXAS AGRICULTURAL ROUNDUP","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911059349300411_public.xml","MISCELLANEOUS","900099","450",NA,"450",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878","141364513","ELIZABETHTOWN COMMUNITY HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878_public.xml","340B REVENUE","900099","923747","923747",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878","141364513","ELIZABETHTOWN COMMUNITY HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878_public.xml","MEANINGFUL USE INCOME","900099","350041","350041",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878","141364513","ELIZABETHTOWN COMMUNITY HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533159349302878_public.xml","OTHER OPERATING REV.","900099","157333","157333",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424","330473171","LA MAESTRA FAMILY CLINIC INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424_public.xml","INTEREST INCOME","621300","3673","3673",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424","330473171","LA MAESTRA FAMILY CLINIC INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424_public.xml","OTHER REVENUES",NA,"405716","405716",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424","330473171","LA MAESTRA FAMILY CLINIC INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640419349301424_public.xml","SERVICE REVENUE",NA,"31508","31508",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349","042103623","ST MARK'S SCHOOL OF SOUTHBOROUGH INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349_public.xml","Auxiliary Program","611710","139065","139065",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349","042103623","ST MARK'S SCHOOL OF SOUTHBOROUGH INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349_public.xml","Miscellaneous Income","611710","136764","136764",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349","042103623","ST MARK'S SCHOOL OF SOUTHBOROUGH INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349306349_public.xml","Hockey Rink","611710","17570","17570",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540289349300334","521801200","THE MENTAL HEALTH CENTER OF WESTERN","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540289349300334_public.xml","RECOVERY OF BAD DEBTS","900099","9930","9930",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731329349305748","330068552","PUBLISHERS MARKETING ASSOCIATION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731329349305748_public.xml","SUBSCRIPTION INCOME","511190","420","420",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731329349305748","330068552","PUBLISHERS MARKETING ASSOCIATION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201731329349305748_public.xml","NEW PROGRAM REVENUE","900099","380","380",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812579349300846","610385445","WINCHESTER COUNTRY CLUB INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812579349300846_public.xml","SALE OF SOY BEANS","111000","979",NA,NA,"979"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701299349303120","226074475","NEW JERSEY STATE BAR FOUNDATION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701299349303120_public.xml","AWARD DINNER","900099","2700",NA,"2700",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843169349301654","510225010","EPILEPSY FOUNDATION OF GREATER","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843169349301654_public.xml","EPILEPSY FOUNDATION OF SO IL",NA,"25080",NA,"25080",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843169349301654","510225010","EPILEPSY FOUNDATION OF GREATER","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843169349301654_public.xml","MISCELLANEOUS",NA,"869",NA,"869",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349306425","141629449","CATSKILL MOUNTAIN HOUSING","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349306425_public.xml","OTHER INCOME",NA,"2036",NA,"2036",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712229349301261","562333973","travelers rest housing development fund","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201712229349301261_public.xml","miscellaneous","531110","293","293",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622479349300502","561854120","HABITAT FOR HUMANITY MACON JACKSON NC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201622479349300502_public.xml","RESALE STORE","452000","439316","439316",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901549349300920","204324040","STEAMBOAT SPRINGS FREE SUMMER CONCERT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901549349300920_public.xml","MISCELLANEOUS INCOME","900099","4812",NA,"4812",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723189349301202","204981328","Harry and Jeanette Weinberg Gardens","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723189349301202_public.xml","Laundry & Vending","531390","1586",NA,"1586",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723189349301202","204981328","Harry and Jeanette Weinberg Gardens","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723189349301202_public.xml","Miscellaneous","900099","767",NA,"767",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020309349301557","411421527","FOGERTY ICE ARENA THE ICE HOUSE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020309349301557_public.xml","SPONSORSHIPS",NA,"66763","66763",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020309349301557","411421527","FOGERTY ICE ARENA THE ICE HOUSE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020309349301557_public.xml","MISCELLANEOUS INCOME",NA,"57045","57045",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833029349301768","460656106","WEOWNTV","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833029349301768_public.xml","Honoraria",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833029349301768","460656106","WEOWNTV","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833029349301768_public.xml","Miscellaneous",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835","593829222","THE BRIDGE LINE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835_public.xml","RENTAL INCOME","623990","31788",NA,"31788",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835","593829222","THE BRIDGE LINE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835_public.xml","FUNDRAISING EVENTS",NA,"3310","3310",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835","593829222","THE BRIDGE LINE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701539349300835_public.xml","OTHER INCOME",NA,"833",NA,"833",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877","237174193","SUNCOAST HUMANE SOCIETY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877_public.xml","Calendar Income",NA,"25626",NA,"25626",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877","237174193","SUNCOAST HUMANE SOCIETY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877_public.xml","Critter Banks",NA,"11985",NA,"11985",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877","237174193","SUNCOAST HUMANE SOCIETY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821799349300877_public.xml","Luncheon",NA,"3203",NA,"3203",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812219349300446","141570047","THE NEXT STEP INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812219349300446_public.xml","OTHER- SALES TAX REFUN","900099","4906","4906",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602509349300205","341460231","United Church Residences of Canal Winchester","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602509349300205_public.xml","Laundry/Vending Revenue","531110","1136","1136",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701999349301030","261879659","BOTH HANDS FOUNDATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201701999349301030_public.xml","SALES OF PROMOTIONAL I","900099","2118","2118",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512259349302671","237354957","ESSEX AMATEUR HOCKEY ASSOCIATION INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512259349302671_public.xml","JERSEY SALES","900099","7266",NA,"7266",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512259349302671","237354957","ESSEX AMATEUR HOCKEY ASSOCIATION INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512259349302671_public.xml","ADVERTISING","900099","1860",NA,"1860",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860","341794156","Electrolux VEBA for Collectively Barg","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860_public.xml","FOREIGN CURRENCY GAIN/LOSS","900099","473564",NA,"473564",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860","341794156","Electrolux VEBA for Collectively Barg","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860_public.xml","CONSENT FEE INCOME","900099","5449",NA,"5449",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860","341794156","Electrolux VEBA for Collectively Barg","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301860_public.xml","MISCELLANEOUS","900099","2153",NA,"2153",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823169349300647","841531749","HELP INTERNATIONAL","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201823169349300647_public.xml","PTR/S CORP GROSS INCOME",NA,"-305","-305",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611","440606356","CONSERVATION FEDERATION OF MISSOURI","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611_public.xml","ADMINISTRATIVE FEES",NA,"10000",NA,"10000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611","440606356","CONSERVATION FEDERATION OF MISSOURI","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611_public.xml","ADVERTISING","900099","6494",NA,NA,"6494"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611","440606356","CONSERVATION FEDERATION OF MISSOURI","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201813189349312611_public.xml","MISCELLANEOUS",NA,"3100",NA,"3100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612469349300721","850247473","SAFE HOUSE INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612469349300721_public.xml","MISCELLANEOUS",NA,"84","84",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704","521272309","VIRGINIA AQUARIUM & MARINE SCIENCE CENTER FDN","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704_public.xml","RESTAURANT INCOME","722210","142716",NA,"142716",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704","521272309","VIRGINIA AQUARIUM & MARINE SCIENCE CENTER FDN","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704_public.xml","PHOTO CONCESSIONS","900099","227249",NA,"227249",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704","521272309","VIRGINIA AQUARIUM & MARINE SCIENCE CENTER FDN","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442829349300704_public.xml","OTHER INCOME","900099","200",NA,"200",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201632639349300518","251447936","JEFFERSON COUNTY DEVELOPMENT","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201632639349300518_public.xml","LATE FEES & MISC",NA,"2013","2013",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831289349300208","460576685","AMANI Institute","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201831289349300208_public.xml","Miscellaneous Income","900099","5498",NA,"5498",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122","411304845","BRANCH 28 BUILDING CORPORATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122_public.xml","CONTRIBUTION","532000","246",NA,"246",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122","411304845","BRANCH 28 BUILDING CORPORATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122_public.xml","REIMBURSEMENTS","532000","404",NA,"404",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122","411304845","BRANCH 28 BUILDING CORPORATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201721299349301122_public.xml","HALL RENTAL","532000","4075",NA,"4075",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700379349300510","042921507","NORTH AMERICAN FAMILY INSTITUTE INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700379349300510_public.xml","MISCELLANEOUS","900099","3725","3725",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612729349300806","161025787","ITHACARE CENTER SERVICE COMPANY INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201612729349300806_public.xml","MISCELLANEOUS","900099","33740","33740",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000169349301010","371290661","CHILDREN'S ADVOCACY RENEWAL AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000169349301010_public.xml","PROPERTY TAX","900099","26967","26967",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000169349301010","371290661","CHILDREN'S ADVOCACY RENEWAL AND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000169349301010_public.xml","OTHER","900099","580","580",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001709349301520","330563781","Orange County Conservation Corps","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001709349301520_public.xml","Miscellaneous","900099","81950",NA,"81950",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201532959349300408","990316106","PACIFIC TSUNAMI MUSEUM INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201532959349300408_public.xml","Other","900099","722","722","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600429349300945","560794896","TOM HAGGAI & ASSOCIATES FOUNDATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600429349300945_public.xml","MISCELLANEOUS REVENUE","900099","3000","3000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821319349302162","412142346","INTERNATIONAL STUDIES CHARTER","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821319349302162_public.xml","E-RATE","611710","16319","16319",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830659349300048","581852131","Travellers' Rest Historic","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830659349300048_public.xml","Other Income","900099","673","673",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740399349301204","540758760","POWHATAN SCHOOL INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740399349301204_public.xml","VARIOUS OTHER SOURCES","900099","44555","44555",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214","141407718","HUDSON RIVER COMMUNITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214_public.xml","FEE INCOME","522100","2973716","2973716",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214","141407718","HUDSON RIVER COMMUNITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214_public.xml","OTHER OPERATING INCOME","522100","2068697","1991769",NA,"76928"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214","141407718","HUDSON RIVER COMMUNITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302214_public.xml","NON-MEMBER ATM FEES","522100","44389",NA,NA,"44389"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832","420680308","Mercy Medical Center - Centerville","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832_public.xml","Cafeteria","722100","50730","0","50730","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832","420680308","Mercy Medical Center - Centerville","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832_public.xml","Other Program Service Revenue","900099","58798","0","58798","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832","420680308","Mercy Medical Center - Centerville","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921339349306832_public.xml","Intercompany Transactions","900099","47544","0","47544","0"
