"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SK_05_BOND_ISSUE_REFERENCE_NUM","SK_05_PROC_CORRECTIVE_ACT_X"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011209349301161","566058412","THE EDUCATIONAL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011209349301161_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314","350931432","BHI Senior Living Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314","350931432","BHI Senior Living Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314_public.xml","B","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314","350931432","BHI Senior Living Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314_public.xml","C","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314","350931432","BHI Senior Living Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314_public.xml","D","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314","350931432","BHI Senior Living Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942739349300314_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113","850110070","CATHOLIC CHARITIES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","A","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","B","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161","541674644","NEW HORIZONS EDUCATIONAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161_public.xml","A","false"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201","141910759","PRESENTATION SCHOOL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201_public.xml","A","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049","943204137","MENLO SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020","591109899","JUPITER CHRISTIAN SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020_public.xml","A","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","A","false"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","B","false"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","C","false"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311","410693889","AMHERST H WILDER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345","911172031","THE NORTHSOUND ASSOCIATION FOR CATHOLIC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","D","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","B","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","C","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222","010211517","CEDARS NURSING CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657","042104866","ST ANN'S HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657_public.xml","A","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656","042854118","Willowood of Great Barrington Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","B","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","C","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","D","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","A","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","B","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","A","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","B","true"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","A","1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","B","1"
